Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Name,Min_Loan_Amount,Bank_Offer_Feature,Term (Y),Interest_Type,Interest,APRC,Mortgage_Loan_Amt,Mortgage_Down_Payment,Mortgage_Category,Mortgage_Reason,Mortgage_Pymt_Mode,Fixed_Rate_Term,Bank_Product_Code
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,5 year Fixed,"2,16,000",Offline,15,Variable,1.99%,3.00%,"2,16,000",20%,New Purchase,Primary Residence,Principle + Interest,5,15YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,2 year Fixed,"3,60,000",Offline,15,Variable,1.94%,3.60%,"3,60,000",20%,New Purchase,Primary Residence,Principle + Interest,2,15YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,3 year Fixed,"3,60,000",Offline,15,Variable,1.94%,3.30%,"3,60,000",20%,New Purchase,Primary Residence,Principle + Interest,3,15YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,5 year Fixed,"3,60,000",Offline,15,Variable,1.99%,2.90%,"3,60,000",20%,New Purchase,Primary Residence,Principle + Interest,5,15YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,2 year Fixed,"72,000",Offline,25,Variable,1.94%,3.90%,"72,000",20%,New Purchase,Primary Residence,Principle + Interest,2,25YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,3 year Fixed,"72,000",Offline,25,Variable,1.94%,3.70%,"72,000",20%,New Purchase,Primary Residence,Principle + Interest,3,25YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,5 year Fixed,"72,000",Offline,25,Variable,1.99%,3.40%,"72,000",20%,New Purchase,Primary Residence,Principle + Interest,5,25YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,2 year Fixed,"2,16,000",Offline,25,Variable,1.94%,3.80%,"2,16,000",20%,New Purchase,Primary Residence,Principle + Interest,2,25YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,3 year Fixed,"2,16,000",Offline,25,Variable,1.94%,3.60%,"2,16,000",20%,New Purchase,Primary Residence,Principle + Interest,3,25YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,5 year Fixed,"2,16,000",Offline,25,Variable,1.99%,3.30%,"2,16,000",20%,New Purchase,Primary Residence,Principle + Interest,5,25YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,2 year Fixed,"3,60,000",Offline,25,Variable,1.94%,3.70%,"3,60,000",20%,New Purchase,Primary Residence,Principle + Interest,2,25YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,3 year Fixed,"3,60,000",Offline,25,Variable,1.94%,3.60%,"3,60,000",20%,New Purchase,Primary Residence,Principle + Interest,3,25YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,5 year Fixed,"3,60,000",Offline,25,Variable,1.99%,3.30%,"3,60,000",20%,New Purchase,Primary Residence,Principle + Interest,5,25YMV
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,10,Fixed,2.94%,,72000,20,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,25000,Offline,10,Fixed,3.30%,,72000,20,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,10,Fixed,1.85%,,72000,20,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - Cashback,25000,Offline,10,Fixed,2.04%,,72000,20,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,10,Fixed,2.64%,,72000,20,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,10,Fixed,3.38%,,72000,20,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,15,Fixed,2.94%,,72000,20,New Purchase,Primary Residence,Principal + Interest,2,15YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,25000,Offline,15,Fixed,3.30%,,72000,20,New Purchase,Primary Residence,Principal + Interest,5,15YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,15,Fixed,1.85%,,72000,20,New Purchase,Primary Residence,Principal + Interest,2,15YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - Cashback,25000,Offline,15,Fixed,2.04%,,72000,20,New Purchase,Primary Residence,Principal + Interest,5,15YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,15,Fixed,2.64%,,72000,20,New Purchase,Primary Residence,Principal + Interest,2,15YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,15,Fixed,3.38%,,72000,20,New Purchase,Primary Residence,Principal + Interest,5,15YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,20,Fixed,2.94%,,72000,20,New Purchase,Primary Residence,Principal + Interest,2,20YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,25000,Offline,20,Fixed,3.30%,,72000,20,New Purchase,Primary Residence,Principal + Interest,5,20YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,20,Fixed,1.85%,,72000,20,New Purchase,Primary Residence,Principal + Interest,2,20YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - Cashback,25000,Offline,20,Fixed,2.04%,,72000,20,New Purchase,Primary Residence,Principal + Interest,5,20YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,20,Fixed,2.64%,,72000,20,New Purchase,Primary Residence,Principal + Interest,2,20YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,20,Fixed,3.38%,,72000,20,New Purchase,Primary Residence,Principal + Interest,5,20YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,30,Fixed,2.94%,,72000,20,New Purchase,Primary Residence,Principal + Interest,2,30YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,25000,Offline,30,Fixed,3.30%,,72000,20,New Purchase,Primary Residence,Principal + Interest,5,30YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,30,Fixed,1.85%,,72000,20,New Purchase,Primary Residence,Principal + Interest,2,30YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - Cashback,25000,Offline,30,Fixed,2.04%,,72000,20,New Purchase,Primary Residence,Principal + Interest,5,30YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,30,Fixed,2.64%,,72000,20,New Purchase,Primary Residence,Principal + Interest,2,30YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,30,Fixed,3.38%,,72000,20,New Purchase,Primary Residence,Principal + Interest,5,30YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,10,Fixed,2.94%,,216000,20,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,25000,Offline,10,Fixed,3.30%,,216000,20,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,10,Fixed,1.85%,,216000,20,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - Cashback,25000,Offline,10,Fixed,2.04%,,216000,20,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,10,Fixed,2.64%,,216000,20,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,10,Fixed,3.38%,,216000,20,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,15,Fixed,2.94%,,216000,20,New Purchase,Primary Residence,Principal + Interest,2,15YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,25000,Offline,15,Fixed,3.30%,,216000,20,New Purchase,Primary Residence,Principal + Interest,5,15YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,15,Fixed,1.85%,,216000,20,New Purchase,Primary Residence,Principal + Interest,2,15YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - Cashback,25000,Offline,15,Fixed,2.04%,,216000,20,New Purchase,Primary Residence,Principal + Interest,5,15YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,15,Fixed,2.64%,,216000,20,New Purchase,Primary Residence,Principal + Interest,2,15YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,15,Fixed,3.38%,,216000,20,New Purchase,Primary Residence,Principal + Interest,5,15YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,20,Fixed,2.94%,,216000,20,New Purchase,Primary Residence,Principal + Interest,2,20YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,25000,Offline,20,Fixed,3.30%,,216000,20,New Purchase,Primary Residence,Principal + Interest,5,20YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,20,Fixed,1.85%,,216000,20,New Purchase,Primary Residence,Principal + Interest,2,20YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - Cashback,25000,Offline,20,Fixed,2.04%,,216000,20,New Purchase,Primary Residence,Principal + Interest,5,20YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,20,Fixed,2.64%,,216000,20,New Purchase,Primary Residence,Principal + Interest,2,20YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,20,Fixed,3.38%,,216000,20,New Purchase,Primary Residence,Principal + Interest,5,20YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,30,Fixed,2.94%,,216000,20,New Purchase,Primary Residence,Principal + Interest,2,30YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,25000,Offline,30,Fixed,3.30%,,216000,20,New Purchase,Primary Residence,Principal + Interest,5,30YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,30,Fixed,1.85%,,216000,20,New Purchase,Primary Residence,Principal + Interest,2,30YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - Cashback,25000,Offline,30,Fixed,2.04%,,216000,20,New Purchase,Primary Residence,Principal + Interest,5,30YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,30,Fixed,2.64%,,216000,20,New Purchase,Primary Residence,Principal + Interest,2,30YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,30,Fixed,3.38%,,216000,20,New Purchase,Primary Residence,Principal + Interest,5,30YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,10,Fixed,2.94%,,360000,20,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,25000,Offline,10,Fixed,3.30%,,360000,20,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,10,Fixed,1.85%,,360000,20,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - Cashback,25000,Offline,10,Fixed,2.04%,,360000,20,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,10,Fixed,2.64%,,360000,20,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,10,Fixed,3.38%,,360000,20,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,15,Fixed,2.94%,,360000,20,New Purchase,Primary Residence,Principal + Interest,2,15YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,25000,Offline,15,Fixed,3.30%,,360000,20,New Purchase,Primary Residence,Principal + Interest,5,15YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,15,Fixed,1.85%,,360000,20,New Purchase,Primary Residence,Principal + Interest,2,15YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - Cashback,25000,Offline,15,Fixed,2.04%,,360000,20,New Purchase,Primary Residence,Principal + Interest,5,15YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,15,Fixed,2.64%,,360000,20,New Purchase,Primary Residence,Principal + Interest,2,15YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,15,Fixed,3.38%,,360000,20,New Purchase,Primary Residence,Principal + Interest,5,15YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,20,Fixed,2.94%,,360000,20,New Purchase,Primary Residence,Principal + Interest,2,20YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,25000,Offline,20,Fixed,3.30%,,360000,20,New Purchase,Primary Residence,Principal + Interest,5,20YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,20,Fixed,1.85%,,360000,20,New Purchase,Primary Residence,Principal + Interest,2,20YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - Cashback,25000,Offline,20,Fixed,2.04%,,360000,20,New Purchase,Primary Residence,Principal + Interest,5,20YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,20,Fixed,2.64%,,360000,20,New Purchase,Primary Residence,Principal + Interest,2,20YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,20,Fixed,3.38%,,360000,20,New Purchase,Primary Residence,Principal + Interest,5,20YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,30,Fixed,2.94%,,360000,20,New Purchase,Primary Residence,Principal + Interest,2,30YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,25000,Offline,30,Fixed,3.30%,,360000,20,New Purchase,Primary Residence,Principal + Interest,5,30YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,30,Fixed,1.85%,,360000,20,New Purchase,Primary Residence,Principal + Interest,2,30YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - Cashback,25000,Offline,30,Fixed,2.04%,,360000,20,New Purchase,Primary Residence,Principal + Interest,5,30YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,30,Fixed,2.64%,,360000,20,New Purchase,Primary Residence,Principal + Interest,2,30YMF
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,30,Fixed,3.38%,,360000,20,New Purchase,Primary Residence,Principal + Interest,5,30YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,10,Fixed,2.94%,,72000,20,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,25000,Offline,10,Fixed,3.30%,,72000,20,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,10,Fixed,1.85%,,72000,20,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - Cashback,25000,Offline,10,Fixed,2.04%,,72000,20,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,10,Fixed,2.64%,,72000,20,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,10,Fixed,3.38%,,72000,20,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,15,Fixed,2.94%,,72000,20,New Purchase,Primary Residence,Principal + Interest,2,15YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,25000,Offline,15,Fixed,3.30%,,72000,20,New Purchase,Primary Residence,Principal + Interest,5,15YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,15,Fixed,1.85%,,72000,20,New Purchase,Primary Residence,Principal + Interest,2,15YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - Cashback,25000,Offline,15,Fixed,2.04%,,72000,20,New Purchase,Primary Residence,Principal + Interest,5,15YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,15,Fixed,2.64%,,72000,20,New Purchase,Primary Residence,Principal + Interest,2,15YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,15,Fixed,3.38%,,72000,20,New Purchase,Primary Residence,Principal + Interest,5,15YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,20,Fixed,2.94%,,72000,20,New Purchase,Primary Residence,Principal + Interest,2,20YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,25000,Offline,20,Fixed,3.30%,,72000,20,New Purchase,Primary Residence,Principal + Interest,5,20YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,20,Fixed,1.85%,,72000,20,New Purchase,Primary Residence,Principal + Interest,2,20YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - Cashback,25000,Offline,20,Fixed,2.04%,,72000,20,New Purchase,Primary Residence,Principal + Interest,5,20YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,20,Fixed,2.64%,,72000,20,New Purchase,Primary Residence,Principal + Interest,2,20YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,20,Fixed,3.38%,,72000,20,New Purchase,Primary Residence,Principal + Interest,5,20YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,30,Fixed,2.94%,,72000,20,New Purchase,Primary Residence,Principal + Interest,2,30YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,25000,Offline,30,Fixed,3.30%,,72000,20,New Purchase,Primary Residence,Principal + Interest,5,30YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,30,Fixed,1.85%,,72000,20,New Purchase,Primary Residence,Principal + Interest,2,30YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - Cashback,25000,Offline,30,Fixed,2.04%,,72000,20,New Purchase,Primary Residence,Principal + Interest,5,30YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,30,Fixed,2.64%,,72000,20,New Purchase,Primary Residence,Principal + Interest,2,30YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,30,Fixed,3.38%,,72000,20,New Purchase,Primary Residence,Principal + Interest,5,30YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,10,Fixed,2.94%,,216000,20,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,25000,Offline,10,Fixed,3.30%,,216000,20,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,10,Fixed,1.85%,,216000,20,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - Cashback,25000,Offline,10,Fixed,2.04%,,216000,20,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,10,Fixed,2.64%,,216000,20,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,10,Fixed,3.38%,,216000,20,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,15,Fixed,2.94%,,216000,20,New Purchase,Primary Residence,Principal + Interest,2,15YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate,25000,Offline,15,Fixed,3.30%,,216000,20,New Purchase,Primary Residence,Principal + Interest,5,15YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,15,Fixed,1.85%,,216000,20,New Purchase,Primary Residence,Principal + Interest,2,15YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - Cashback,25000,Offline,15,Fixed,2.04%,,216000,20,New Purchase,Primary Residence,Principal + Interest,5,15YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,15,Fixed,2.64%,,216000,20,New Purchase,Primary Residence,Principal + Interest,2,15YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,15,Fixed,3.38%,,216000,20,New Purchase,Primary Residence,Principal + Interest,5,15YMF
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,2 year fixed rate,25000,Offline,20,Fixed,2.94%,,216000,20,New Purchase,Primary Residence,Principal + Interest,2,20YMF
