Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Min_Loan_Amount,Bank_Offer_Feature,Term (Y),Interest_Type,Interest,APRC,Mortgage_Loan_Amt,Mortgage_Down_Payment,Mortgage_Category,Mortgage_Reason,Mortgage_Pymt_Mode,Fixed_Rate_Term
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,20YMF,2 year fixed rate,25000,Offline,20,Variable,1.85%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,20YMF,5 year fixed rate - Cashback,25000,Offline,20,Variable,2.04%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,20YMF,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,20,Variable,2.64%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,20YMF,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,20,Variable,3.38%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,2 year fixed rate,25000,Offline,30,Variable,2.94%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,5 year fixed rate,25000,Offline,30,Variable,3.30%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,2 year fixed rate,25000,Offline,30,Variable,1.85%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,5 year fixed rate - Cashback,25000,Offline,30,Variable,2.04%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,30,Variable,2.64%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,NatWest,NWBD,GBP,Bank,Mortgages,Mortgages,30YMF,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,30,Variable,3.38%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,10YMF,2 year fixed rate,25000,Offline,10,Variable,2.94%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,10YMF,5 year fixed rate,25000,Offline,10,Variable,3.30%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,10YMF,2 year fixed rate,25000,Offline,10,Variable,1.85%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,10YMF,5 year fixed rate - Cashback,25000,Offline,10,Variable,2.04%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,10YMF,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,10,Variable,2.64%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,10YMF,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,10,Variable,3.38%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,15YMF,2 year fixed rate,25000,Offline,15,Variable,2.94%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,15YMF,5 year fixed rate,25000,Offline,15,Variable,3.30%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,15YMF,2 year fixed rate,25000,Offline,15,Variable,1.85%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,15YMF,5 year fixed rate - Cashback,25000,Offline,15,Variable,2.04%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,15YMF,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,15,Variable,2.64%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,15YMF,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,15,Variable,3.38%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,20YMF,2 year fixed rate,25000,Offline,20,Variable,2.94%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,20YMF,5 year fixed rate,25000,Offline,20,Variable,3.30%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,20YMF,2 year fixed rate,25000,Offline,20,Variable,1.85%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,20YMF,5 year fixed rate - Cashback,25000,Offline,20,Variable,2.04%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,20YMF,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,20,Variable,2.64%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,20YMF,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,20,Variable,3.38%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,2 year fixed rate,25000,Offline,30,Variable,2.94%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,5 year fixed rate,25000,Offline,30,Variable,3.30%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,2 year fixed rate,25000,Offline,30,Variable,1.85%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,5 year fixed rate - Cashback,25000,Offline,30,Variable,2.04%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,30,Variable,2.64%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,30,Variable,3.38%,,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,10YMF,2 year fixed rate,25000,Offline,10,Variable,2.94%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,10YMF,5 year fixed rate,25000,Offline,10,Variable,3.30%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,10YMF,2 year fixed rate,25000,Offline,10,Variable,1.85%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,10YMF,5 year fixed rate - Cashback,25000,Offline,10,Variable,2.04%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,10YMF,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,10,Variable,2.64%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,10YMF,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,10,Variable,3.38%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,15YMF,2 year fixed rate,25000,Offline,15,Variable,2.94%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,15YMF,5 year fixed rate,25000,Offline,15,Variable,3.30%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,15YMF,2 year fixed rate,25000,Offline,15,Variable,1.85%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,15YMF,5 year fixed rate - Cashback,25000,Offline,15,Variable,2.04%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,15YMF,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,15,Variable,2.64%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,15YMF,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,15,Variable,3.38%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,20YMF,2 year fixed rate,25000,Offline,20,Variable,2.94%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,20YMF,5 year fixed rate,25000,Offline,20,Variable,3.30%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,20YMF,2 year fixed rate,25000,Offline,20,Variable,1.85%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,20YMF,5 year fixed rate - Cashback,25000,Offline,20,Variable,2.04%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,20YMF,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,20,Variable,2.64%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,20YMF,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,20,Variable,3.38%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,2 year fixed rate,25000,Offline,30,Variable,2.94%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,5 year fixed rate,25000,Offline,30,Variable,3.30%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,2 year fixed rate,25000,Offline,30,Variable,1.85%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,5 year fixed rate - Cashback,25000,Offline,30,Variable,2.04%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,30,Variable,2.64%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,30,Variable,3.38%,,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,10YMF,2 year fixed rate,25000,Offline,10,Variable,2.94%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,10YMF,5 year fixed rate,25000,Offline,10,Variable,3.30%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,10YMF,2 year fixed rate,25000,Offline,10,Variable,1.85%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,10YMF,5 year fixed rate - Cashback,25000,Offline,10,Variable,2.04%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,10YMF,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,10,Variable,2.64%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,10YMF,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,10,Variable,3.38%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,15YMF,2 year fixed rate,25000,Offline,15,Variable,2.94%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,15YMF,5 year fixed rate,25000,Offline,15,Variable,3.30%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,15YMF,2 year fixed rate,25000,Offline,15,Variable,1.85%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,15YMF,5 year fixed rate - Cashback,25000,Offline,15,Variable,2.04%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,15YMF,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,15,Variable,2.64%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,15YMF,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,15,Variable,3.38%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,20YMF,2 year fixed rate,25000,Offline,20,Variable,2.94%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,20YMF,5 year fixed rate,25000,Offline,20,Variable,3.30%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,20YMF,2 year fixed rate,25000,Offline,20,Variable,1.85%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,20YMF,5 year fixed rate - Cashback,25000,Offline,20,Variable,2.04%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,20YMF,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,20,Variable,2.64%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,20YMF,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,20,Variable,3.38%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,2 year fixed rate,25000,Offline,30,Variable,2.94%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,5 year fixed rate,25000,Offline,30,Variable,3.30%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,2 year fixed rate,25000,Offline,30,Variable,1.85%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,5 year fixed rate - Cashback,25000,Offline,30,Variable,2.04%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,2 year fixed rate - FTB Cashback Exclusive,25000,Offline,30,Variable,2.64%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Royal Bank Of Scotland,RBS,GBP,Bank,Mortgages,Mortgages,30YMF,5 year fixed rate - FTB Cashback Exclusive,25000,Offline,30,Variable,3.38%,,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,10YMV,5 year fixed rate First Time Buyer Exclusive,,Offline,10,Variable,2.04%,3.75%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,10YMV,5 year fixed rate,,Offline,10,Variable,2.19%,3.75%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,10YMV,5 year fixed rate,,Offline,10,Variable,2.49%,3.75%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,10YMV,5 year fixed rate First Time Buyer Exclusive,,Offline,10,Variable,2.04%,3.75%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,10YMV,5 year fixed rate,,Offline,10,Variable,2.19%,3.75%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,10YMV,5 year fixed rate,,Offline,10,Variable,2.49%,3.75%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,10YMV,5 year fixed rate First Time Buyer Exclusive,,Offline,10,Variable,2.04%,3.75%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,10YMV,5 year fixed rate,,Offline,10,Variable,2.19%,3.75%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,10YMV,5 year fixed rate,,Offline,10,Variable,2.49%,3.75%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,15YMV,5 year fixed rate First Time Buyer Exclusive,,Offline,15,Variable,2.04%,3.75%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,15YMV,5 year fixed rate,,Offline,15,Variable,2.19%,3.75%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,15YMV,5 year fixed rate,,Offline,15,Variable,2.49%,3.75%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,15YMV,5 year fixed rate First Time Buyer Exclusive,,Offline,15,Variable,2.04%,3.75%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,15YMV,5 year fixed rate,,Offline,15,Variable,2.19%,3.75%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,15YMV,5 year fixed rate,,Offline,15,Variable,2.49%,3.75%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,15YMV,5 year fixed rate First Time Buyer Exclusive,,Offline,15,Variable,2.04%,3.75%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,15YMV,5 year fixed rate,,Offline,15,Variable,2.19%,3.75%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,15YMV,5 year fixed rate,,Offline,15,Variable,2.49%,3.75%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,25YMV,5 year fixed rate First Time Buyer Exclusive,,Offline,25,Variable,2.04%,3.75%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,25YMV,5 year fixed rate,,Offline,25,Variable,2.19%,3.75%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,25YMV,5 year fixed rate,,Offline,25,Variable,2.49%,3.75%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,25YMV,5 year fixed rate First Time Buyer Exclusive,,Offline,25,Variable,2.04%,3.75%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,25YMV,5 year fixed rate,,Offline,25,Variable,2.19%,3.75%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,25YMV,5 year fixed rate,,Offline,25,Variable,2.49%,3.75%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,25YMV,5 year fixed rate First Time Buyer Exclusive,,Offline,25,Variable,2.04%,3.75%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,25YMV,5 year fixed rate,,Offline,25,Variable,2.19%,3.75%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,25YMV,5 year fixed rate,,Offline,25,Variable,2.49%,3.75%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,30YMV,5 year fixed rate First Time Buyer Exclusive,,Offline,30,Variable,2.04%,3.75%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,30YMV,5 year fixed rate,,Offline,30,Variable,2.19%,3.75%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,30YMV,5 year fixed rate,,Offline,30,Variable,2.49%,3.75%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,30YMV,5 year fixed rate First Time Buyer Exclusive,,Offline,30,Variable,2.04%,3.75%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,30YMV,5 year fixed rate,,Offline,30,Variable,2.19%,3.75%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,30YMV,5 year fixed rate,,Offline,30,Variable,2.49%,3.75%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,30YMV,5 year fixed rate First Time Buyer Exclusive,,Offline,30,Variable,2.04%,3.75%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,30YMV,5 year fixed rate,,Offline,30,Variable,2.19%,3.75%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Santander Bank,Private,GBP,Bank,Mortgages,Mortgages,30YMV,5 year fixed rate,,Offline,30,Variable,2.49%,3.75%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages,10YMV, 2 Year Everyday Tracker,,Offline,10,Variable,1.74%,4.40%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2
 2018-03-20,UK,London,Virgin Money Plc.,VM,GBP,Bank,Mortgages,Mortgages,10YMF, 2 Year Everyday Fixed Cashback,,Offline,10,Variable,1.81%,4.40%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2
